year,player_name,player_id,base_price_in_cr,base_price_in_usd,status,source_text
2017,Joe Burns,,0.3,,unsold,Joe Burns (Base price INR 30 lakhs)
2017,Colin Munro,,0.5,,unsold,Colin Munro (Base price INR 50 lakhs)
2017,James Neesham,,0.5,,unsold,James Neesham (Base price INR 50 lakhs)
2017,Wayne Parnell,,0.5,,unsold,Wayne Parnell (Base price INR 50 lakhs)
2017,Mitchell Santner,,0.5,,unsold,Mitchell Santner (Base price INR 50 lakhs)
2017,Harpreet Singh,,0.2,,unsold,Harpreet Singh (Base price INR 20 lakhs)
2017,Colin de Grandhomme,,0.3,,unsold,Colin de Grandhomme (Base price INR 30 lakhs)
2017,Andile Phehlukwayo,,1,,unsold,Andile Phehlukwayo (Base price INR 100 lakhs)
2017,Dwaine Pretorius,,0.3,,unsold,Dwaine Pretorius (Base price INR 30 lakhs)
2017,Ben Wheeler,,0.3,,unsold,Ben Wheeler (Base price INR 30 lakhs)
2017,Kesrick Williams,,0.3,,unsold,Kesrick Williams (Base price INR 30 lakhs)
2017,Tejendra Singh,,0.1,,unsold,Tejendra Singh (Base price 10 lakhs)
2017,Virat Singh,,0.1,,unsold,Virat Singh (Base price INR 10 lakhs)
2017,Manjeet Singh,,0.1,,unsold,Manjeet Singh (Base price INR 10 lakhs)
2017,Mehedi Hasan Miraz,,0.3,,unsold,Mehedi Hasan Miraz (Base price INR 30 lakhs)
2017,Mahmudullah,,0.3,,unsold,Mahmudullah (Base price INR 30 lakhs)
2017,Sabbir Rahman,,0.3,,unsold,Sabbir Rahman (Base price INR 30 lakhs)
2017,B Indrajith,,0.1,,unsold,B Indrajith (Base price INR 10 lakhs)
2017,Amit Verma,,0.1,,unsold,Amit Verma (Base price INR 10 lakhs)
2017,Himmat Singh,,0.1,,unsold,Himmat Singh (Base price INR 10 lakhs)
2017,Ashton Turner,,0.2,,unsold,Ashton Turner (Base price INR 20 lakhs)
2017,Chaitanya Bishnoi,,0.1,,unsold,Chaitanya Bishnoi (Base price INR 10 lakhs)
2015,M Vijay,237095,,,sold,M Vijay - Kings XI Punjab - Rs 3 crore
2015,Angelo Mathews,49764,,,sold,Angelo Mathews - Delhi Daredevils - Rs 7.5 crores
2015,Kane Williamson,277906,,,sold,Kane Williamson - Sunrisers Hyderabad - Rs 60 lakh
2015,Yuvraj Singh,36084,,,sold,Yuvraj Singh - Delhi Daredevils - Rs 16 crore
2015,Kevin Pietersen,19296,,,sold,Kevin Pietersen - Sunrisers Hyderabad - Rs 2 crore
2015,Dinesh Karthik,30045,,,sold,Dinesh Karthik - Royal Challengers Bangalore - Rs 10.5 crore
2015,Amit Mishra,31107,,,sold,Amit Mishra - Delhi Daredevils - Rs 3.5 crore
2015,Aaron Finch,5334,,,sold,Aaron Finch - Mumbai Indians - Rs 3.2 crore
2015,Eoin Morgan,24598,,,sold,Eoin Morgan - Sunrisers Hyderabad - Rs 1.5 crore
2015,S Badrinath,26806,,,sold,S Badrinath - Royal Challengers Bangalore - Rs 30 lakh
2015,Michael Hussey,5939,,,sold,Michael Hussey - Chennai Super Kings - Rs 1.50 crore
2015,James Neesham,355269,,,sold,James Neesham - Kolkata Knight Riders - Rs 50 lakh
2015,Ravi Bopara,10582,,,sold,Ravi Bopara - Sunrisers Hyderabad - Rs 1 crore
2015,Chris Morris,439952,,,sold,Chris Morris - Rajasthan Royals - Rs 1.4 crore
2015,Darren Sammy,53115,,,sold,Darren Sammy - Royal Challengers Bangalore - Rs 2.8 crore
2015,Laxmi Shukla,34019,,,sold,Laxmi Shukla - Sunrisers Hyderabad - Rs 30 lakh
2015,Praveen Kumar,30732,,,sold,Praveen Kumar - Sunrisers Hyderabad - Rs 2.2 crore
2015,Trent Boult,277912,,,sold,Trent Boult - Sunrisers Hyderabad - Rs 3.8 crores
2015,Jaydev Unadkat,390484,,,sold,Jaydev Unadkat - Delhi Daredevils - Rs 1.1 crore
2015,Sean Abbott,398666,,,sold,Sean Abbott - Royal Challengers Bangalore - Rs 1 crore
2015,Adam Milne,450860,,,sold,Adam Milne - Royal Challengers Bangalore - Rs 70 lakh
2015,Pragyan Ojha,32130,,,sold,Pragyan Ojha - Mumbai Indians - Rs 50 lakh
2015,Rahul Sharma,272994,,,sold,Rahul Sharma - Chennai Super Kings - Rs 30 lakh
2015,Brad Hogg,5681,,,sold,Brad Hogg - Kolkata Knight Riders - Rs 50 lakh
2015,David Wiese,221140,,,sold,David Wiese - Royal Challengers Bangalore - Rs 2.8 crores
2015,Mitchell McClenaghan,319439,,,sold,Mitchell McClenaghan - Mumbai Indians - Rs 30 lakh
2015,Kyle Abbott,297583,,,sold,Kyle Abbott - Chennai Super Kings - Rs 30 lakh
2015,Gurinder Sandhu,499660,,,sold,Gurinder Sandhu - Delhi Daredevils - Rs 1.7 crore
2015,Shreyas Iyer,642519,,,sold,Shreyas Iyer - Delhi Daredevils - Rs 2.6 crore
2015,Hanuma Vihari,452044,,,sold,Hanuma Vihari - Sunrisers Hyderabad - Rs 10 lakh
2015,Sarfaraz Khan,642525,,,sold,Sarfaraz Khan - Royal Challengers Bangalore - Rs 50 lakh
2015,CM Gautam,302208,,,sold,CM Gautam - Delhi Daredevils - Rs 20 lakh
2015,Nikhil Naik,554700,,,sold,Nikhil Naik - Kings XI Punjab - Rs 30 lakh
2015,Aditya Garhwal,725435,,,sold,Aditya Garhwal - Kolkata Knight Riders - Rs 25 lakh
2015,Sumit Narwal,32084,,,sold,Sumit Narwal - Kolkata Knight Riders - Rs 10 lakh
2015,Jalaj Saxena,237199,,,sold,Jalaj Saxena - Royal Challengers Bangalore - Rs 10 lakh
2015,Domnic Joseph,528985,,,sold,Domnic Joseph - Delhi Daredevils - Rs 75 lakh
2015,Akshay Wakhare,269520,,,sold,Akshay Wakhare - Mumbai Indians - Rs 10 lakh
2015,KC Cariappa,777537,,,sold,KC Cariappa - Kolkata Knight Riders - Rs 2.4 crore
2015,Sheldon Jackson,237696,,,sold,Sheldon Jackson - Kolkata Knight Riders - Rs 15 lakh
2015,Hardik Pandya,625371,,,sold,Hardik Pandya - Mumbai Indians - Rs 10 lakhs
2015,Ankush Bains,604534,,,sold,Ankush Bains - Chennai Super Kings - Rs 10 lakhs
2015,Shishir Bhavane,474794,,,sold,Shishir Bhavane - Royal Challengers Bangalore - Rs 10 lakh
2015,Travis Head,530011,,,sold,Travis Head - Delhi Daredevils - Rs 30 lakh
2015,Srikar Bharat,529436,,,sold,Srikar Bharat - Delhi Daredevils - Rs 10 lakh
2015,Irfan Pathan,32685,,,sold,Irfan Pathan - Chennai Super Kings - Rs 1.5 crore
2015,Albie Morkel,46248,,,sold,Albie Morkel - Delhi Daredevil - Rs 30 lakh
2015,Nitish Rana,604527,,,sold,Nitish Rana - Mumbai Indians - Rs 10 lakh
2015,Pardeep Sahu,34155,,,sold,Pardeep Sahu - Rajasthan Royals - Rs 10 lakh
2015,Siddhesh Lad,422342,,,sold,Siddhesh Lad - Mumbai Indians - Rs 10 lakh
2015,Vaibhav Rawal,590325,,,sold,Vaibhav Rawal - Kolkata Knight Riders - Rs 10 lakh
2015,Marcus Stoinis,325012,,,sold,Marcus Stoinis - Delhi Daredevils - Rs 25 lakh
2015,J Suchith,527663,,,sold,J Suchith - Mumbai Indians - Rs 10 lakh
2015,Padmanabhan Prasanth,32211,,,sold,Padmanabhan Prasanth - Sunrisers Hyderabad - Rs 10 lakh
2015,Dinesh Salunkhe,278482,,,sold,Dinesh Salunkhe - Rajasthan Royals - Rs 10 lakh
2015,Pratyush Singh,717205,,,sold,Pratyush Singh - Chennai Super Kings - Rs 10 lakh
2015,Yogesh Golwalkar,29048,,,sold,Yogesh Golwalkar - Kings XI Punjab - Rs 10 lakh
2015,Zaheer Khan,30102,,,sold,Zaheer Khan - Delhi Daredevils - Rs 4 crore
2015,Abhimanyu Mithun,310958,,,sold,Abhimanyu Mithun - Mumbai Indians - Rs 30 lakh
2015,Siddarth Kaul,326017,,,sold,Siddarth Kaul - Sunrisers Hyderabad - Rs 10 lakh
2015,Andrew Tye,459508,,,sold,Andrew Tye - Chennai Super Kings - Rs 20 lakh
2015,Brainder Sran,537126,,,sold,Brainder Sran - Rajasthan Royals - Rs 10 lakh
2015,KK Jiyaz,,,,sold,KK Jiyaz - Delhi Daredevils - Rs 10 lakh
2015,Rusty Theron,223642,,,sold,Rusty Theron - Rajasthan Royals - Rs 30 lakh
2015,Aiden Blizzard,4498,,,sold,Aiden Blizzard - Mumbai Indians - Rs 30 lakh
2015,Eklavya Dwivedi,340841,,,sold,Eklavya Dwivedi - Chennai Super Kings - Rs 10 lakh
2015,Sagar Trivedi,,,,sold,Sagar Trivedi - Rajasthan Royals - Rs 10 lakh
2015,Hashim Amla,43906,,,unsold,Hashim Amla
2015,Kumar Sangakkara,50710,,,unsold,Kumar Sangakkara
2015,Mahela Jayawardene,49289,,,unsold,Mahela Jayawardene
2015,Brad Hodge,5674,,,unsold,Brad Hodge
2015,Ross Taylor,38699,,,unsold,Ross Taylor
2015,Alex Hales,249866,,,unsold,Alex Hales
2015,Cameron White,8291,,,unsold,Cameron White
2015,Cheteshwar Pujara,32540,,,unsold,Cheteshwar Pujara
2015,Michael Carberry,10656,,,unsold,Michael Carberry
2015,Matthew Wade,230193,,,unsold,Matthew Wade
2015,Luke Ronchi,7502,,,unsold,Luke Ronchi
2015,Morne van Wyk,47711,,,unsold,Morne van Wyk
2015,Kusal Perera,300631,,,unsold,Kusal Perera
2015,Denesh Ramdin,52917,,,unsold,Denesh Ramdin
2015,Brendan Taylor,55814,,,unsold,Brendan Taylor
2015,Marlon Samuels,52983,,,unsold,Marlon Samuels
2015,Tillakaratne Dilshan,48472,,,unsold,Tillakaratne Dilshan
2015,Wayne Parnell,265564,,,unsold,Wayne Parnell
2015,Pankaj Singh,32973,,,unsold,Pankaj Singh
2015,Munaf Patel,32965,,,unsold,Munaf Patel
2015,Ben Hilfenhaus,5941,,,unsold,Ben Hilfenhaus
2015,Nathan Lyon,272279,,,unsold,Nathan Lyon
2015,Michael Beer,307495,,,unsold,Michael Beer
2015,Ajantha Mendis,268739,,,unsold,Ajantha Mendis
2015,Cameron Boyce,326625,,,unsold,Cameron Boyce
2015,Akila Dananjaya,574178,,,unsold,Akila Dananjaya
2015,Dean Elgar,230852,,,unsold,Dean Elgar
2015,Hamish Rutherford,331375,,,unsold,Hamish Rutherford
2015,Richard Levi,46148,,,unsold,Richard Levi
2015,Venugopal Rao,35805,,,unsold,Venugopal Rao
2015,Darren Bravo,277472,,,unsold,Darren Bravo
2015,Lahiru Thirimanne,301236,,,unsold,Lahiru Thirimanne
2015,Abhinav Mukund,302582,,,unsold,Abhinav Mukund
2015,Callum Ferguson,5236,,,unsold,Callum Ferguson
2015,Nathan McCullum,37749,,,unsold,Nathan McCullum
2015,Jeevan Mendis,49700,,,unsold,Jeevan Mendis
2015,Sachithra Senanayake,273439,,,unsold,Sachithra Senanayake
2015,Johan Botha,44149,,,unsold,Johan Botha
2015,Azhar Mahmood,39024,,,unsold,Azhar Mahmood
2015,Robin Peterson,46750,,,unsold,Robin Peterson
2015,David Hussey,5766,,,unsold,David Hussey
2015,Sheldon Cottrell,495551,,,unsold,Sheldon Cottrell
2015,Ravi Rampaul,52912,,,unsold,Ravi Rampaul
2015,Doug Bollinger,4508,,,unsold,Doug Bollinger
2015,Ben Laughlin,315623,,,unsold,Ben Laughlin
2015,Lakshmipathy Balaji,26829,,,unsold,Lakshmipathy Balaji
2015,RP Singh,35280,,,unsold,RP Singh
2015,Suraj Randiv,50438,,,unsold,Suraj Randiv
2015,Farveez Maharoof,49638,,,unsold,Farveez Maharoof
2015,Farhaan Behardien,44410,,,unsold,Farhaan Behardien
2015,Joginder Sharma,29976,,,unsold,Joginder Sharma
2015,Jonathan Carter,314615,,,unsold,Jonathan Carter
2015,Nathan Reardon,7529,,,unsold,Nathan Reardon
2015,Doug Bracewell,362541,,,unsold,Doug Bracewell
2015,Grant Elliott,44956,,,unsold,Grant Elliott
2015,Anton Devcich,36948,,,unsold,Anton Devcich
2015,Thilan Thushara,49677,,,unsold,Thilan Thushara
2015,Lonwabo Tsotsobe,47666,,,unsold,Lonwabo Tsotsobe
2015,Suranga Lakmal,49619,,,unsold,Suranga Lakmal
2015,Sudeep Tyagi,317784,,,unsold,Sudeep Tyagi
2015,Shaun Tait,8076,,,unsold,Shaun Tait
2015,Dirk Nannes,6981,,,unsold,Dirk Nannes
2015,Nuwan Kulasekara,49535,,,unsold,Nuwan Kulasekara
2015,Hamish Bennett,226493,,,unsold,Hamish Bennett
2015,Peter Siddle,7898,,,unsold,Peter Siddle
2015,Dhammika Prasad,50163,,,unsold,Dhammika Prasad
2015,Krishmar Santokie,314622,,,unsold,Krishmar Santokie
2015,Ashton Agar,505120,,,unsold,Ashton Agar
2015,Seekkuge Prasanna,268740,,,unsold,Seekkuge Prasanna
2015,Carlos Brathwaite,457249,,,unsold,Carlos Brathwaite
2015,Roelof van der Merwe,47850,,,unsold,Roelof van der Merwe
2015,Vaughn van Jaarsveld,47846,,,unsold,Vaughn van Jaarsveld
2015,Elton Chigumbura,55343,,,unsold,Elton Chigumbura
2015,Justin Ontong,46681,,,unsold,Justin Ontong
2015,Chris Barnwell,330408,,,unsold,Chris Barnwell
2015,Mohnish Mishra,31028,,,unsold,Mohnish Mishra
2015,Debabrata Das,328163,,,unsold,Debabrata Das
2015,Yogesh Nagar,317786,,,unsold,Yogesh Nagar
2015,Paras Dogra,28160,,,unsold,Paras Dogra
2015,Davy Jacobs,45782,,,unsold,Davy Jacobs
2015,Dhiraj Goswami,29247,,,unsold,Dhiraj Goswami
2015,Arun Karthik,319745,,,unsold,Arun Karthik
2015,Smit Patel,532853,,,unsold,Smit Patel
2015,Sushant Marathe,31756,,,unsold,Sushant Marathe
2015,Jesal Karia,340061,,,unsold,Jesal Karia
2015,Ram Dayal,339957,,,unsold,Ram Dayal
2015,Kevon Cooper,371814,,,unsold,Kevon Cooper
2015,Shrikant Mundhe,279862,,,unsold,Shrikant Mundhe
2015,Ashok Menaria,371150,,,unsold,Ashok Menaria
2015,Robbie Frylinck,45204,,,unsold,Robbie Frylinck
2015,Kevin O'Brien,24605,,,unsold,Kevin O'Brien
2015,Basil Thampi,732291,,,unsold,Basil Thampi
2015,Krishnakant Upadhyay,431876,,,unsold,Krishnakant Upadhyay
2015,S Aravind,290632,,,unsold,S Aravind
2015,HS Sharath,478881,,,unsold,HS Sharath
2015,Rahul Shukla,390547,,,unsold,Rahul Shukla
2015,Amit Mishra,604550,,,unsold,Amit Mishra
2015,Pradeep Sangwan,279545,,,unsold,Pradeep Sangwan
2015,Ali Murtaza,26490,,,unsold,Ali Murtaza
2015,Mihir Hirwani,826061,,,unsold,Mihir Hirwani
2015,Sarabjit Ladda,317292,,,unsold,Sarabjit Ladda
2015,Shadab Jakati,29655,,,unsold,Shadab Jakati
2015,Bhargav Bhatt,433410,,,unsold,Bhargav Bhatt
2015,Rahil Shah,477161,,,unsold,Rahil Shah
2015,Tirumalasetti Suman,34281,,,unsold,Tirumalasetti Suman
2015,Manpreet Juneja,390480,,,unsold,Manpreet Juneja
2015,Michael Klinger,6161,,,unsold,Michael Klinger
2015,Taruwar Kohli,331855,,,unsold,Taruwar Kohli
2015,Ankit Bawne,327123,,,unsold,Ankit Bawne
2015,Akhil Herwadkar,532851,,,unsold,Akhil Herwadkar
2015,Prashant Naik,32094,,,unsold,Prashant Naik
2015,Sujit Nayak,477057,,,unsold,Sujit Nayak
2015,Prashant Chopra,500135,,,unsold,Prashant Chopra
2015,Nikhil Gangta,528332,,,unsold,Nikhil Gangta
2015,Craig Simmons,7887,,,unsold,Craig Simmons
2015,Arjit Gupta,427485,,,unsold,Arjit Gupta
2015,Robin Bist,262464,,,unsold,Robin Bist
2015,Praful Waghela,36043,,,unsold,Praful Waghela
2015,Rush Kalaria,528055,,,unsold,Rush Kalaria
2015,Harpreet Singh,340854,,,unsold,Harpreet Singh
2015,Akash Bhandari,446495,,,unsold,Akash Bhandari
2015,Sunil Raju,259404,,,unsold,Sunil Raju
2015,Gurinder Singh,500164,,,unsold,Gurinder Singh
2015,Rohit Dahiya,390545,,,unsold,Rohit Dahiya
2015,S Purkayastha,339948,,,unsold,S Purkayastha
2015,Kshitiz Sharma,625380,,,unsold,Kshitiz Sharma
2015,B Indrajith,477069,,,unsold,B Indrajith
2015,Varun Sood,554178,,,unsold,Varun Sood
2015,Paul Valthaty,35630,,,unsold,Paul Valthaty
2015,Krunal Pandya,471342,,,unsold,Krunal Pandya
2015,Raiphi Gomez,28846,,,unsold,Raiphi Gomez
2015,Ankit Kushwah,828535,,,unsold,Ankit Kushwah
2015,Avinash Yadav,26487,,,unsold,Avinash Yadav
2015,Vinay Choudhary,556853,,,unsold,Vinay Choudhary
2015,A Choudhary,527299,,,unsold,A Choudhary
2015,Prasanth Parameswaran,279562,,,unsold,Prasanth Parameswaran
2015,Vikas Tokas,474519,,,unsold,Vikas Tokas
2015,Gurvinder Singh,430108,,,unsold,Gurvinder Singh
2015,Rajwinder Singh,390866,,,unsold,Rajwinder Singh
2015,PG Dake,717211,,,unsold,PG Dake
2015,Umar Nazir,700169,,,unsold,Umar Nazir
2015,Samad Fallah,317750,,,unsold,Samad Fallah
2015,Ishwar Chaudhary,290722,,,unsold,Ishwar Chaudhary
2015,Kshemal Waingankar,238005,,,unsold,Kshemal Waingankar
2015,Pankaj Jaiswal,714463,,,unsold,Pankaj Jaiswal
2015,Jaskaran Singh,376102,,,unsold,Jaskaran Singh
2015,Navdeep Poonia,19276,,,unsold,Navdeep Poonia
2015,Joel Paris,501012,,,unsold,Joel Paris
